merchant,prediction_date,risk_score,alert,previous_7d_average_transaction_amount,previous_7d_maximum_transaction_amount,previous_7d_total_transaction_amount,previous_14d_transaction_count,previous_14d_fraud_rate,previous_7d_transaction_count_change,explanation
fraud_Pacocha-Bauch,2020-05-01,0.8162214120209166,1,353.65363636363634,6853.9,11670.57,65.0,0.015384615384615385,1.0,Historical evidence only: prior 7-day average transaction amount 353.65; prior 7-day maximum transaction amount 6853.90; prior 7-day total transaction amount 11670.57; prior 14-day transaction count 65; prior 14-day fraud rate 0.015385; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Wolf Inc,2020-06-04,0.8162166738864108,1,110.21848484848485,314.21,3637.21,66.0,0.045454545454545456,0.0,Historical evidence only: prior 7-day average transaction amount 110.22; prior 7-day maximum transaction amount 314.21; prior 7-day total transaction amount 3637.21; prior 14-day transaction count 66; prior 14-day fraud rate 0.045455; recent 7-day transaction-count change versus the preceding 7 days 0.
fraud_Bauch-Raynor,2020-05-24,0.8161786855539932,1,100.52600000000001,194.88,3015.78,64.0,0.0,-4.0,Historical evidence only: prior 7-day average transaction amount 100.53; prior 7-day maximum transaction amount 194.88; prior 7-day total transaction amount 3015.78; prior 14-day transaction count 64; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -4.
"fraud_Lockman, West and Runte",2020-06-08,0.8161441408007305,1,112.85583333333334,214.56,4062.81,75.0,0.02666666666666667,-3.0,Historical evidence only: prior 7-day average transaction amount 112.86; prior 7-day maximum transaction amount 214.56; prior 7-day total transaction amount 4062.81; prior 14-day transaction count 75; prior 14-day fraud rate 0.026667; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Deckow-O'Conner,2020-06-04,0.8160955590433555,1,117.7228205128205,227.6,4591.19,77.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 117.72; prior 7-day maximum transaction amount 227.60; prior 7-day total transaction amount 4591.19; prior 14-day transaction count 77; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Hackett-Lueilwitz,2020-06-11,0.8160955590433555,1,117.48763157894736,213.01,4464.53,76.0,0.0,0.0,Historical evidence only: prior 7-day average transaction amount 117.49; prior 7-day maximum transaction amount 213.01; prior 7-day total transaction amount 4464.53; prior 14-day transaction count 76; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 0.
"fraud_Casper, Hand and Zulauf",2020-06-13,0.8160920688342307,1,119.14069767441859,216.88,5123.049999999999,85.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 119.14; prior 7-day maximum transaction amount 216.88; prior 7-day total transaction amount 5123.05; prior 14-day transaction count 85; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
"fraud_Casper, Hand and Zulauf",2020-06-14,0.8160920688342307,1,118.28488888888889,216.88,5322.82,86.0,0.0,4.0,Historical evidence only: prior 7-day average transaction amount 118.28; prior 7-day maximum transaction amount 216.88; prior 7-day total transaction amount 5322.82; prior 14-day transaction count 86; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 4.
fraud_Murray-Smitham,2020-06-10,0.8160413901879406,1,110.794375,326.58,3545.42,75.0,0.013333333333333334,-11.0,Historical evidence only: prior 7-day average transaction amount 110.79; prior 7-day maximum transaction amount 326.58; prior 7-day total transaction amount 3545.42; prior 14-day transaction count 75; prior 14-day fraud rate 0.013333; recent 7-day transaction-count change versus the preceding 7 days -11.
fraud_McDermott-Weimann,2020-05-21,0.8160156760476699,1,118.9211111111111,226.75,3210.87,52.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 118.92; prior 7-day maximum transaction amount 226.75; prior 7-day total transaction amount 3210.87; prior 14-day transaction count 52; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
"fraud_Schoen, Kuphal and Nitzsche",2020-05-21,0.815988322681236,1,133.2222580645161,302.71,4129.889999999999,51.0,0.0196078431372549,11.0,Historical evidence only: prior 7-day average transaction amount 133.22; prior 7-day maximum transaction amount 302.71; prior 7-day total transaction amount 4129.89; prior 14-day transaction count 51; prior 14-day fraud rate 0.019608; recent 7-day transaction-count change versus the preceding 7 days 11.
fraud_Stracke-Lemke,2020-05-16,0.8159779324797047,1,105.7628125,214.69,3384.41,58.0,0.0,6.0,Historical evidence only: prior 7-day average transaction amount 105.76; prior 7-day maximum transaction amount 214.69; prior 7-day total transaction amount 3384.41; prior 14-day transaction count 58; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Kuhic Inc,2020-05-22,0.8159779324797047,1,106.92818181818183,213.57,3528.63,57.0,0.0,9.0,Historical evidence only: prior 7-day average transaction amount 106.93; prior 7-day maximum transaction amount 213.57; prior 7-day total transaction amount 3528.63; prior 14-day transaction count 57; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 9.
fraud_Kuhic Inc,2020-06-01,0.8159779324797047,1,107.63941176470587,234.91,3659.74,62.0,0.0,6.0,Historical evidence only: prior 7-day average transaction amount 107.64; prior 7-day maximum transaction amount 234.91; prior 7-day total transaction amount 3659.74; prior 14-day transaction count 62; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 6.
fraud_Kuhic Inc,2020-05-09,0.8159593448260843,1,97.17615384615384,183.92,2526.58,59.0,0.01694915254237288,-7.0,Historical evidence only: prior 7-day average transaction amount 97.18; prior 7-day maximum transaction amount 183.92; prior 7-day total transaction amount 2526.58; prior 14-day transaction count 59; prior 14-day fraud rate 0.016949; recent 7-day transaction-count change versus the preceding 7 days -7.
"fraud_Casper, Hand and Zulauf",2020-06-03,0.8159519264634066,1,115.91756756756756,295.42,4288.95,68.0,0.029411764705882353,6.0,Historical evidence only: prior 7-day average transaction amount 115.92; prior 7-day maximum transaction amount 295.42; prior 7-day total transaction amount 4288.95; prior 14-day transaction count 68; prior 14-day fraud rate 0.029412; recent 7-day transaction-count change versus the preceding 7 days 6.
"fraud_Schultz, Simonis and Little",2020-05-09,0.815948963250099,1,119.31354838709676,228.85,3698.7199999999993,72.0,0.0,-10.0,Historical evidence only: prior 7-day average transaction amount 119.31; prior 7-day maximum transaction amount 228.85; prior 7-day total transaction amount 3698.72; prior 14-day transaction count 72; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -10.
fraud_O'Keefe-Hudson,2020-06-14,0.815948963250099,1,117.44419354838712,219.33,3640.770000000001,71.0,0.0,-9.0,Historical evidence only: prior 7-day average transaction amount 117.44; prior 7-day maximum transaction amount 219.33; prior 7-day total transaction amount 3640.77; prior 14-day transaction count 71; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -9.
fraud_Vandervort-Funk,2020-05-15,0.8159438170255753,1,129.49818181818182,287.55,4273.4400000000005,53.0,0.018867924528301886,13.0,Historical evidence only: prior 7-day average transaction amount 129.50; prior 7-day maximum transaction amount 287.55; prior 7-day total transaction amount 4273.44; prior 14-day transaction count 53; prior 14-day fraud rate 0.018868; recent 7-day transaction-count change versus the preceding 7 days 13.
"fraud_Schoen, Kuphal and Nitzsche",2020-06-12,0.8159379273352159,1,106.18933333333332,200.43,3185.68,63.0,0.015873015873015872,-3.0,Historical evidence only: prior 7-day average transaction amount 106.19; prior 7-day maximum transaction amount 200.43; prior 7-day total transaction amount 3185.68; prior 14-day transaction count 63; prior 14-day fraud rate 0.015873; recent 7-day transaction-count change versus the preceding 7 days -3.
fraud_Rutherford-Mertz,2020-06-14,0.8159138485663145,1,108.9258064516129,239.35,3376.7,63.0,0.0,-1.0,Historical evidence only: prior 7-day average transaction amount 108.93; prior 7-day maximum transaction amount 239.35; prior 7-day total transaction amount 3376.70; prior 14-day transaction count 63; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Murray-Smitham,2020-05-10,0.8158723797723278,1,122.47032258064516,220.71,3796.58,66.0,0.0,-4.0,Historical evidence only: prior 7-day average transaction amount 122.47; prior 7-day maximum transaction amount 220.71; prior 7-day total transaction amount 3796.58; prior 14-day transaction count 66; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days -4.
fraud_DuBuque LLC,2020-05-11,0.8158515459028597,1,117.72666666666666,293.48,4238.16,73.0,0.0136986301369863,-1.0,Historical evidence only: prior 7-day average transaction amount 117.73; prior 7-day maximum transaction amount 293.48; prior 7-day total transaction amount 4238.16; prior 14-day transaction count 73; prior 14-day fraud rate 0.013699; recent 7-day transaction-count change versus the preceding 7 days -1.
fraud_Vandervort-Funk,2020-05-26,0.8158405194448574,1,135.36117647058822,309.75,4602.28,55.0,0.01818181818181818,13.0,Historical evidence only: prior 7-day average transaction amount 135.36; prior 7-day maximum transaction amount 309.75; prior 7-day total transaction amount 4602.28; prior 14-day transaction count 55; prior 14-day fraud rate 0.018182; recent 7-day transaction-count change versus the preceding 7 days 13.
fraud_Vandervort-Funk,2020-05-27,0.8158405194448574,1,138.56823529411764,309.75,4711.32,55.0,0.01818181818181818,13.0,Historical evidence only: prior 7-day average transaction amount 138.57; prior 7-day maximum transaction amount 309.75; prior 7-day total transaction amount 4711.32; prior 14-day transaction count 55; prior 14-day fraud rate 0.018182; recent 7-day transaction-count change versus the preceding 7 days 13.
fraud_Schamberger-O'Keefe,2020-06-03,0.8158174118610884,1,118.42903225806452,220.0,3671.3,59.0,0.0,3.0,Historical evidence only: prior 7-day average transaction amount 118.43; prior 7-day maximum transaction amount 220.00; prior 7-day total transaction amount 3671.30; prior 14-day transaction count 59; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 3.
"fraud_Huel, Hammes and Witting",2020-05-24,0.8158138937425182,1,116.98647058823529,211.87,3977.54,54.0,0.0,14.0,Historical evidence only: prior 7-day average transaction amount 116.99; prior 7-day maximum transaction amount 211.87; prior 7-day total transaction amount 3977.54; prior 14-day transaction count 54; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 14.
fraud_Miller-Hauck,2020-05-25,0.8157775498009594,1,127.54407407407408,321.37,3443.69,53.0,0.03773584905660377,1.0,Historical evidence only: prior 7-day average transaction amount 127.54; prior 7-day maximum transaction amount 321.37; prior 7-day total transaction amount 3443.69; prior 14-day transaction count 53; prior 14-day fraud rate 0.037736; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Schamberger-O'Keefe,2020-06-10,0.8157728373605964,1,107.80358974358975,232.61,4204.34,70.0,0.0,8.0,Historical evidence only: prior 7-day average transaction amount 107.80; prior 7-day maximum transaction amount 232.61; prior 7-day total transaction amount 4204.34; prior 14-day transaction count 70; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 8.
fraud_Schamberger-O'Keefe,2020-06-11,0.8157728373605964,1,104.63102564102563,232.61,4080.6099999999997,70.0,0.0,8.0,Historical evidence only: prior 7-day average transaction amount 104.63; prior 7-day maximum transaction amount 232.61; prior 7-day total transaction amount 4080.61; prior 14-day transaction count 70; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 8.
fraud_Cole PLC,2020-05-07,0.8157471582047524,1,120.1590909090909,219.7,3965.25,65.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 120.16; prior 7-day maximum transaction amount 219.70; prior 7-day total transaction amount 3965.25; prior 14-day transaction count 65; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Cole PLC,2020-05-08,0.8157471582047524,1,121.06176470588237,219.7,4116.1,66.0,0.0,2.0,Historical evidence only: prior 7-day average transaction amount 121.06; prior 7-day maximum transaction amount 219.70; prior 7-day total transaction amount 4116.10; prior 14-day transaction count 66; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 2.
fraud_Kutch and Sons,2020-06-11,0.8157208372502698,1,104.36574999999998,211.25,4174.629999999999,79.0,0.012658227848101266,1.0,Historical evidence only: prior 7-day average transaction amount 104.37; prior 7-day maximum transaction amount 211.25; prior 7-day total transaction amount 4174.63; prior 14-day transaction count 79; prior 14-day fraud rate 0.012658; recent 7-day transaction-count change versus the preceding 7 days 1.
fraud_Cartwright-Harris,2020-06-12,0.81570869815579,1,107.93026315789474,238.65,4101.35,75.0,0.0,1.0,Historical evidence only: prior 7-day average transaction amount 107.93; prior 7-day maximum transaction amount 238.65; prior 7-day total transaction amount 4101.35; prior 14-day transaction count 75; prior 14-day fraud rate 0.000000; recent 7-day transaction-count change versus the preceding 7 days 1.
